//X,Y,Z,Scalar field
473677.98000336,5370972.45001221,42.59000015,2.000000
473678.48000336,5370972.14001465,42.63000107,1.000000
473678.98999786,5370971.84002686,42.65000153,2.000000
473679.48999786,5370971.53002930,42.68999863,1.000000
473679.98999786,5370971.21997070,42.70999908,1.000000
473681.58000183,5370969.16998291,52.72999954,1.000000
473680.48999786,5370970.91998291,42.74000168,1.000000
473682.08999634,5370968.83001709,52.97999954,1.000000
473680.98000336,5370970.60998535,42.77999878,2.000000
473682.58000183,5370968.53002930,52.99000168,1.000000
473681.51000214,5370970.26000977,43.06999969,1.000000
473683.48999786,5370967.55999756,56.88999939,1.000000
473683.08000183,5370968.22998047,53.06999969,1.000000
473682.00000000,5370969.96997070,43.02999878,2.000000
473683.95999908,5370967.28997803,56.79999924,1.000000
473682.50000000,5370969.65997314,43.15999985,1.000000
473684.55999756,5370966.79998779,57.91999817,1.000000
473682.98999786,5370969.36999512,43.09000015,2.000000
473685.11000061,5370966.39001465,58.58000183,1.000000
473685.56999969,5370966.15002441,58.31999969,1.000000
473684.80000305,5370967.40997314,51.00000000,1.000000
473683.98000336,5370968.76000977,43.20000076,2.000000
473685.95999908,5370966.00000000,57.43000031,1.000000
473684.48999786,5370968.42999268,43.31999969,1.000000
473686.48999786,5370965.65002441,57.77999878,1.000000
473684.98000336,5370968.15002441,43.22999954,2.000000
473686.88999939,5370965.48999023,57.02000046,1.000000
473686.40000153,5370966.30999756,52.20000076,1.000000
473685.98999786,5370966.98999023,48.25999832,1.000000
473685.48000336,5370967.83001709,43.34999847,1.000000
473687.27999878,5370965.35998535,56.02999878,1.000000
473685.98999786,5370967.52001953,43.36999893,2.000000
473687.93000031,5370964.79998779,57.59000015,1.000000
473687.54000092,5370965.45001221,53.77999878,1.000000
473687.19000244,5370966.03997803,50.29999924,1.000000
473686.54000092,5370967.11999512,43.99000168,1.000000
473688.44999695,5370964.46997070,57.77000046,1.000000
473687.01999664,5370966.86999512,43.63000107,2.000000
473688.83000183,5370964.34997559,56.66999817,1.000000
473687.56999969,5370966.47998047,44.16999817,1.000000
473688.05999756,5370966.19000244,44.09999847,2.000000
473688.62000275,5370965.78997803,44.61000061,1.000000
473689.12999725,5370965.47998047,44.65000153,2.000000
473689.68000031,5370965.09002686,45.16999817,1.000000
473690.20999908,5370964.75000000,45.40000153,2.000000
473692.86000061,5370965.29998779,45.43999863,2.000000
473692.38999939,5370965.57000732,45.59000015,1.000000
473691.90000153,5370965.85998535,45.65000153,1.000000
473691.38999939,5370966.20001221,45.45000076,2.000000
473690.87999725,5370966.51000977,45.38999939,1.000000
473690.37000275,5370966.84997559,45.18000031,1.000000
473690.94000244,5370965.33001709,55.90999985,1.000000
473690.76000214,5370965.65002441,54.02999878,1.000000
473690.54000092,5370966.01000977,51.86999893,1.000000
473689.83000183,5370967.23999023,44.65999985,1.000000
473690.44000244,5370965.65002441,55.77000046,1.000000
473690.06999969,5370966.28997803,52.06000137,1.000000
473690.15000153,5370965.60998535,57.79000092,1.000000
473689.68000031,5370965.90002441,57.79000092,1.000000
473688.29000092,5370968.22998047,44.11999893,1.000000
473689.19999695,5370966.17999268,57.88999939,1.000000
473687.79000092,5370968.55999756,43.97999954,1.000000
473688.73000336,5370966.46002197,58.00000000,1.000000
473688.12000275,5370967.46997070,52.06999969,1.000000
473687.33000183,5370968.79998779,44.29999924,1.000000
473688.27999878,5370966.69000244,58.34000015,1.000000
473687.79000092,5370966.98999023,58.31000137,1.000000
473687.34999847,5370967.21997070,58.68000031,1.000000
473686.70999908,5370968.28002930,52.54999924,1.000000
473686.91000366,5370967.46002197,59.02000046,1.000000
473686.30999756,5370967.94000244,57.95000076,1.000000
473684.73999786,5370970.52001953,43.04999924,2.000000
473685.87999725,5370968.15002441,58.43999863,1.000000
473684.26999664,5370970.78997803,43.20000076,1.000000
473685.41000366,5370968.41998291,58.59000015,1.000000
473684.91999817,5370968.71997070,58.56000137,1.000000
473683.26999664,5370971.41998291,43.08000183,1.000000
473684.30000305,5370969.25000000,57.22000122,1.000000
473683.70999908,5370970.21002197,51.72999954,1.000000
473683.80999756,5370969.53997803,57.27999878,1.000000
473683.12999725,5370970.64001465,50.97999954,1.000000
473682.23999786,5370972.09002686,42.68000031,2.000000
473682.61000061,5370970.98999023,50.65999985,1.000000
473681.73000336,5370972.40002441,42.61000061,2.000000
473681.25000000,5370972.70001221,42.65000153,1.000000
473680.73999786,5370973.02001953,42.56000137,2.000000
473680.26000214,5370973.28997803,42.70000076,1.000000
473679.75000000,5370973.61999512,42.52999878,2.000000
473679.56999969,5370973.44000244,45.27999878,1.000000
473679.20999908,5370973.53002930,46.40999985,1.000000
473678.77999878,5370974.21002197,42.59999847,2.000000
473678.79000092,5370973.71997070,47.06000137,1.000000
473678.30000305,5370974.03002930,47.00000000,1.000000
473677.83000183,5370974.28997803,47.15000153,1.000000
473678.93000031,5370974.16998291,47.83000183,1.000000
473679.37000275,5370973.96997070,47.24000168,1.000000
473679.77999878,5370973.80999756,46.43999863,1.000000
473680.26000214,5370973.55999756,46.11000061,1.000000
473679.87999725,5370974.15997314,42.68000031,1.000000
473680.37000275,5370973.88000488,42.52000046,2.000000
473680.88999939,5370973.57000732,42.56999969,2.000000
473681.40000153,5370973.26000977,42.56000137,2.000000
473682.73999786,5370971.59997559,50.24000168,1.000000
473681.91000366,5370972.95001221,42.56999969,2.000000
473684.02999878,5370970.03002930,57.47000122,1.000000
473683.31999969,5370971.19000244,50.84999847,1.000000
473684.63999939,5370969.54998779,58.49000168,1.000000
473683.86000061,5370970.82000732,51.22999954,1.000000
473685.19000244,5370969.16998291,58.97999954,1.000000
473685.66000366,5370968.90002441,58.79999924,1.000000
473683.98999786,5370971.63000488,43.09000015,1.000000
473686.08999634,5370968.71002197,58.13000107,1.000000
473684.48999786,5370971.34002686,43.00000000,2.000000
473686.62999725,5370968.33001709,58.68000031,1.000000
473684.98999786,5370971.03002930,43.06999969,1.000000
473687.13999939,5370968.00000000,58.86999893,1.000000
473687.65000153,5370967.65997314,59.11999893,1.000000
473688.05000305,5370967.50000000,58.36999893,1.000000
473687.23000336,5370968.86999512,50.40999985,1.000000
473686.45999908,5370970.14001465,43.02999878,2.000000
473688.38999939,5370967.44000244,56.99000168,1.000000
473686.98000336,5370969.80999756,43.24000168,2.000000
473688.90000153,5370967.10998535,57.24000168,1.000000
473687.48000336,5370969.47998047,43.40000153,2.000000
473689.37999725,5370966.80999756,57.34999847,1.000000
473688.05999756,5370969.03002930,44.34999847,1.000000
473689.87000275,5370966.50000000,57.47000122,1.000000
473688.65000153,5370968.55999756,45.38999939,1.000000
473690.34999847,5370966.17999268,57.65999985,1.000000
473690.76999664,5370966.00000000,57.04000092,1.000000
473690.34999847,5370966.71002197,52.88999939,1.000000
473689.45999908,5370968.22998047,43.93000031,2.000000
473691.01999664,5370966.09002686,54.81000137,1.000000
473690.01000214,5370967.82000732,44.61999893,1.000000
473691.48999786,5370965.79998779,54.86000061,1.000000
473690.51999664,5370967.46002197,45.04000092,1.000000
473691.90000153,5370965.63000488,54.18000031,1.000000
473691.01999664,5370967.14001465,45.20999908,2.000000
473691.51999664,5370966.83001709,45.34999847,2.000000
473692.91000366,5370964.94000244,54.84000015,1.000000
473692.00000000,5370966.53002930,45.43999863,1.000000
473692.48999786,5370966.22998047,45.47000122,1.000000
473692.98000336,5370965.91998291,45.58000183,1.000000
473693.43000031,5370965.67999268,45.25999832,2.000000
473693.91999817,5370965.36999512,45.36000061,2.000000
473694.43000031,5370965.03002930,45.68000031,1.000000
473695.38999939,5370964.46002197,45.56000137,2.000000
473698.63999939,5370964.60998535,45.95999908,1.000000
473698.15000153,5370964.90997314,46.00000000,1.000000
473697.13999939,5370965.54998779,45.79000092,1.000000
473696.63999939,5370965.86999512,45.65000153,1.000000
473696.12000275,5370966.20001221,45.50999832,1.000000
473696.72000122,5370964.55999756,57.18000031,1.000000
473695.62000275,5370966.52001953,45.40999985,1.000000
473696.16999817,5370964.98999023,56.36000061,1.000000
473695.13999939,5370966.80999756,45.43000031,1.000000
473695.75000000,5370965.15997314,57.13000107,1.000000
473694.65000153,5370967.09997559,45.52999878,1.000000
473694.16999817,5370967.38000488,45.63000107,1.000000
473693.66999817,5370967.71002197,45.45999908,1.000000
473693.12999725,5370968.09002686,44.97999954,2.000000
473692.65000153,5370968.36999512,45.06000137,1.000000
473693.00000000,5370967.23999023,53.50999832,1.000000
473692.13999939,5370968.71997070,44.77000046,2.000000
473692.56999969,5370967.42999268,54.11999893,1.000000
473691.65000153,5370969.03002930,44.68999863,1.000000
473692.06999969,5370967.77001953,53.81999969,1.000000
473691.16999817,5370969.30999756,44.77000046,1.000000
473691.58999634,5370968.05999756,53.83000183,1.000000
473690.68000031,5370969.61999512,44.65999985,1.000000
473691.41000366,5370967.85998535,56.74000168,1.000000
473691.08000183,5370967.89001465,58.22999954,1.000000
473690.48999786,5370968.38000488,57.06999969,1.000000
473689.80000305,5370969.03002930,54.97999954,1.000000
473688.62000275,5370971.02001953,43.38000107,1.000000
473689.31999969,5370969.33001709,54.95000076,1.000000
473688.11000061,5370971.36999512,43.09000015,2.000000
473689.08999634,5370969.20001221,57.40999985,1.000000
473687.62000275,5370971.65997314,43.11000061,2.000000
473688.59999847,5370969.51000977,57.31000137,1.000000
473687.12999725,5370971.96997070,43.06999969,2.000000
473688.18000031,5370969.71002197,57.81999969,1.000000
473687.83000183,5370969.78002930,59.09999847,1.000000
473687.38999939,5370970.03002930,59.40000153,1.000000
473686.80999756,5370970.47998047,58.47999954,1.000000
473686.19999695,5370971.47998047,52.70000076,1.000000
473685.16999817,5370973.17999268,42.97000122,1.000000
473686.33999634,5370970.75000000,58.58000183,1.000000
473685.77999878,5370971.66998291,53.34999847,1.000000
473684.69000244,5370973.46002197,43.06999969,1.000000
473685.83000183,5370971.09997559,58.27000046,1.000000
473685.33999634,5370971.40002441,58.25999832,1.000000
473684.83000183,5370971.72998047,58.08000183,1.000000
473684.25000000,5370972.19000244,57.13000107,1.000000
473683.80999756,5370973.79998779,51.02000046,1.000000
473684.98999786,5370972.35998535,57.50000000,1.000000
473684.29000092,5370973.51000977,51.00000000,1.000000
473685.55000305,5370971.96002197,58.13000107,1.000000
473685.83000183,5370971.98999023,56.29999924,1.000000
473686.16000366,5370971.96002197,54.75000000,1.000000
473684.88999939,5370974.03997803,42.88000107,1.000000
473686.97000122,5370971.13000488,57.83000183,1.000000
473685.41000366,5370973.70001221,43.09999847,1.000000
473687.58000183,5370970.61999512,59.13000107,1.000000
473687.91000366,5370970.59002686,57.58000183,1.000000
473686.38999939,5370973.10998535,43.04999924,2.000000
473688.50000000,5370970.13000488,58.52000046,1.000000
473686.87999725,5370972.80999756,43.04999924,2.000000
473688.87000275,5370970.01000977,57.52000046,1.000000
473688.41999817,5370970.77001953,53.15999985,1.000000
473687.37999725,5370972.50000000,43.13999939,1.000000
473688.59999847,5370971.01000977,50.00999832,1.000000
473687.87999725,5370972.21002197,43.04999924,2.000000
473688.38999939,5370971.89001465,43.16999817,1.000000
473690.06999969,5370969.58001709,54.86000061,1.000000
473688.87999725,5370971.58001709,43.18999863,2.000000
473690.84999847,5370968.79998779,57.65999985,1.000000
473689.48999786,5370971.10998535,44.20000076,1.000000
473691.36000061,5370968.46002197,57.95000076,1.000000
473689.98999786,5370970.78997803,44.31999969,1.000000
473691.88999939,5370968.10998535,58.22000122,1.000000
473691.52999878,5370968.71997070,54.63999939,1.000000
473690.52999878,5370970.41998291,44.68000031,1.000000
473691.91999817,5370968.59997559,53.58000183,1.000000
473691.05000305,5370970.08001709,44.90000153,1.000000
473692.43000031,5370968.27001953,53.79999924,1.000000
473691.55000305,5370969.78002930,44.91999817,1.000000
473692.94000244,5370967.95001221,53.88999939,1.000000
473692.00000000,5370969.57000732,44.36999893,2.000000
473693.43000031,5370967.64001465,53.95000076,1.000000
473692.51999664,5370969.21997070,44.61000061,1.000000
473693.02999878,5370968.90002441,44.75000000,1.000000
473693.51999664,5370968.60998535,44.70000076,2.000000
473694.05999756,5370968.22998047,45.18000031,1.000000
473694.56999969,5370967.89001465,45.45999908,1.000000
473696.08000183,5370965.79998779,56.18999863,1.000000
473695.05000305,5370967.60998535,45.36000061,1.000000
473696.59999847,5370965.41998291,56.70000076,1.000000
473695.52999878,5370967.33001709,45.29000092,1.000000
473697.11000061,5370965.07000732,57.15000153,1.000000
473695.98000336,5370967.08001709,45.06000137,2.000000
473697.52999878,5370964.85998535,56.65000153,1.000000
473696.48000336,5370966.73999023,45.34999847,1.000000
473698.00000000,5370964.57000732,56.70999908,1.000000
473696.97000122,5370966.42999268,45.52999878,2.000000
473698.40000153,5370964.42999268,55.83000183,1.000000
473697.45999908,5370966.10998535,45.66999817,2.000000
473697.94000244,5370965.82000732,45.74000168,2.000000
473698.41999817,5370965.51000977,45.90000153,1.000000
473698.88999939,5370965.22998047,45.83000183,1.000000
473699.37000275,5370964.92999268,45.93999863,1.000000
473699.80999756,5370964.70001221,45.68000031,2.000000
473700.31999969,5370964.34002686,46.13000107,1.000000
473703.68000031,5370964.35998535,46.83000183,1.000000
473703.23000336,5370964.59997559,47.18000031,1.000000
473702.66999817,5370965.02001953,46.41999817,1.000000
473702.19999695,5370965.29998779,46.54999924,1.000000
473701.66999817,5370965.65997314,46.18999863,1.000000
473701.43000031,5370965.48999023,49.06000137,1.000000
473701.23999786,5370965.25000000,52.31999969,1.000000
473700.94000244,5370965.19000244,54.52999878,1.000000
473700.62000275,5370965.77001953,50.95999908,1.000000
473700.38999939,5370965.59997559,53.83000183,1.000000
473699.65000153,5370966.96002197,45.56000137,1.000000
473700.12000275,5370965.52001953,56.09000015,1.000000
473699.13999939,5370967.28997803,45.38000107,1.000000
473699.70999908,5370965.67999268,56.93999863,1.000000
473698.63999939,5370967.61999512,45.25000000,1.000000
473699.26000214,5370965.90997314,57.29999924,1.000000
473698.15000153,5370967.90997314,45.25999832,1.000000
473698.77999878,5370966.20001221,57.36999893,1.000000
473697.63999939,5370968.23999023,45.06000137,2.000000
473698.33999634,5370966.42999268,57.75999832,1.000000
473697.13999939,5370968.55999756,44.97000122,2.000000
473697.83000183,5370966.76000977,57.52000046,1.000000
473697.27999878,5370967.75000000,51.63000107,1.000000
473696.66000366,5370968.84997559,45.02999878,2.000000
473697.23000336,5370967.28002930,56.15999985,1.000000
473696.19000244,5370969.13000488,45.11999893,1.000000
473696.76999664,5370967.54998779,56.31999969,1.000000
473696.26000214,5370968.44000244,50.97000122,1.000000
473696.20999908,5370967.98999023,55.40999985,1.000000
473695.79000092,5370968.71997070,51.08000183,1.000000
473695.19999695,5370969.76000977,44.88999939,2.000000
473694.70999908,5370970.07000732,44.83000183,1.000000
473694.22000122,5370970.36999512,44.77000046,1.000000
473693.73000336,5370970.67999268,44.68000031,2.000000
473693.23999786,5370970.97998047,44.65999985,2.000000
473692.76000214,5370971.28002930,44.63000107,2.000000
473692.27999878,5370971.57000732,44.63999939,1.000000
473691.75000000,5370971.94000244,44.27000046,2.000000
473691.26999664,5370972.22998047,44.31999969,1.000000
473691.63999939,5370971.05999756,52.88999939,1.000000
473690.80999756,5370972.46997070,44.61000061,1.000000
473691.18000031,5370971.30999756,53.11999893,1.000000
473690.30000305,5370972.79998779,44.45000076,1.000000
473690.62999725,5370971.71002197,52.54000092,1.000000
